Time 		Copied 	Extrap 		MSE 			MAE 			PSN
1		0	0		0.000000		0.000000		1.#INF00
2		0	2197		0.491958		0.027192		51.211525
3		13	2184		0.050202		0.006267		61.123634
4		16	2181		0.060917		0.004555		60.283401
5		17	2180		0.036611		0.004061		62.494694
6		20	2177		0.002245		0.000623		74.618034
7		19	2178		0.002514		0.000727		74.127045
8		22	2175		0.000028		0.000022		93.639877
9		19	2178		0.002672		0.000578		73.862640
10		32	2165		0.079683		0.005477		59.117157
11		39	2158		0.027405		0.001802		63.752556
12		43	2154		0.007141		0.000853		69.593437
13		42	2155		0.040650		0.002553		62.040199
14		44	2153		0.047955		0.003714		61.322495
15		45	2152		0.102528		0.005909		58.022377
16		45	2152		0.076641		0.003572		59.286213
17		43	2154		0.325583		0.015761		53.004189
18		62	2135		0.080498		0.007755		59.072929
19		68	2129		0.078789		0.008345		59.166145
20		76	2121		0.072586		0.004483		59.522282
21		78	2119		0.047278		0.004506		61.384201
22		78	2119		0.107625		0.007238		57.811668
23		76	2121		0.313513		0.021009		53.168255
24		101	2096		0.355750		0.015184		52.619354
25		99	2098		0.290519		0.015706		53.499062
26		99	2098		0.678228		0.025087		49.817047
27		110	2087		0.130861		0.009592		56.962704
28		98	2099		0.572169		0.020994		50.555565
29		119	2078		0.191542		0.011105		55.308159
30		125	2072		0.497666		0.026922		51.161427
31		129	2068		0.437967		0.017367		51.716389
32		124	2073		0.372055		0.021564		52.424736
33		136	2061		0.584253		0.032253		50.464790
34		136	2061		0.477117		0.021867		51.344551
35		142	2055		0.344819		0.022456		52.754894
36		158	2039		0.556634		0.030562		50.675102
37		161	2036		1.149931		0.044591		47.524086
38		168	2029		1.708987		0.063831		45.803413
39		167	2030		1.706211		0.049630		45.810474
40		174	2023		1.268666		0.058250		47.097328
41		171	2026		1.891380		0.073358		45.363014
42		192	2005		0.491353		0.031438		51.216866
43		198	1999		1.300588		0.059028		46.989407
44		198	1999		1.215781		0.057844		47.282249
45		218	1979		0.560728		0.029037		50.643280
46		211	1986		1.818198		0.075695		45.534393
47		216	1981		1.051884		0.052416		47.911125
48		229	1968		3.576934		0.096597		42.595692
49		220	1977		2.949402		0.101164		43.433464
50		250	1947		2.698386		0.088780		43.819763
51		242	1955		3.653286		0.116830		42.503967
52		265	1932		1.645400		0.064313		45.968090
53		260	1937		3.871517		0.135639		42.251991
54		271	1926		2.597494		0.093459		43.985256
55		258	1939		2.531861		0.105245		44.096405
56		281	1916		3.142661		0.111692		43.157829
57		271	1926		3.235523		0.120214		43.031357
58		298	1899		3.218528		0.125156		43.054234
59		299	1898		3.670266		0.122866		42.483829
60		300	1897		4.100744		0.126697		42.002178
61		308	1889		3.858253		0.141744		42.266899
62		316	1881		5.778834		0.200237		40.512398
63		330	1867		4.498156		0.146647		41.600456
64		334	1863		5.650426		0.156358		40.609989
65		346	1851		4.398080		0.172967		41.698174
66		337	1860		4.020875		0.152222		42.087597
67		366	1831		4.519894		0.168922		41.579521
68		370	1827		3.450644		0.135044		42.751804
69		392	1805		4.323189		0.172302		41.772762
70		370	1827		2.926333		0.126855		43.467564
71		417	1780		3.139642		0.129067		43.162003
72		404	1793		3.768578		0.165553		42.369026
73		421	1776		3.494933		0.163252		42.696415
