Time 		Copy 	Extrap 	MSE 			MAE 			PSN
1		0	0		0.000000		0.000000		1.#INF00
2		19	2178		0.000342		0.000248		82.788162
3		19	2178		0.004691		0.001088		71.418495
4		21	2176		0.000180		0.000170		85.585625
5		19	2178		0.001628		0.000744		76.013931
6		21	2176		0.001375		0.000497		76.747772
7		19	2178		0.002733		0.000795		73.764709
8		21	2176		0.000147		0.000069		86.461327
9		20	2177		0.002131		0.000456		74.844460
10		41	2156		0.000052		0.000017		91.007462
11		42	2155		0.000239		0.000105		84.345695
12		45	2152		0.000125		0.000066		87.161705
13		48	2149		0.001611		0.000311		76.060020
14		51	2146		0.000772		0.000228		79.255333
15		56	2141		0.000472		0.000128		81.392532
16		55	2142		0.000767		0.000261		79.281784
17		55	2142		0.010100		0.000616		68.087593
18		69	2128		0.020778		0.003081		64.954742
19		75	2122		0.005888		0.001547		70.431496
20		81	2116		0.003559		0.000966		72.617065
21		83	2114		0.000200		0.000131		85.120506
22		86	2111		0.003030		0.001055		73.316826
23		98	2099		0.002420		0.000602		74.292084
24		111	2086		0.005841		0.000734		70.466209
25		110	2087		0.045228		0.004384		61.576721
26		115	2082		0.048175		0.005241		61.302586
27		113	2084		0.023006		0.003450		64.512344
28		113	2084		0.168595		0.009902		55.862350
29		131	2066		0.044330		0.005658		61.663857
30		131	2066		0.067439		0.006505		59.841690
31		149	2048		0.030586		0.003261		63.275585
32		136	2061		0.091345		0.011686		58.523941
33		147	2050		0.269277		0.019130		53.828815
34		154	2043		0.127894		0.010881		57.062309
35		157	2040		0.049561		0.006202		61.179409
36		169	2028		0.158378		0.013747		56.133850
37		172	2025		0.349372		0.020656		52.697926
38		182	2015		0.727941		0.025175		49.509846
39		190	2007		1.175100		0.048800		47.430058
40		182	2015		1.093691		0.043047		47.741856
41		193	2004		0.728703		0.033444		49.505295
42		188	2009		0.884742		0.043930		48.662636
43		220	1977		0.317695		0.018467		53.110695
44		209	1988		0.984623		0.040058		48.198105
45		226	1971		0.912972		0.043922		48.526230
46		227	1970		0.732806		0.040272		49.480911
47		229	1968		1.830820		0.061970		45.504345
48		240	1957		1.393572		0.049900		46.689510
49		236	1961		1.803344		0.081944		45.570015
50		256	1941		1.395783		0.059617		46.682625
51		266	1931		2.375334		0.088162		44.373554
52		268	1929		2.867259		0.105628		43.556133
53		269	1928		4.237185		0.144912		41.860031
54		277	1920		2.260275		0.086412		44.589191
55		280	1917		3.342525		0.103662		42.890057
56		281	1916		5.755147		0.173197		40.530239
57		288	1909		1.810986		0.078323		45.551651
58		298	1899		6.062875		0.183138		40.304016
59		302	1895		3.319203		0.120350		42.920464
60		307	1890		8.057355		0.212245		39.068878
61		320	1877		4.181367		0.152048		41.917618
62		306	1891		7.837347		0.256591		39.189114
63		328	1869		4.568730		0.161452		41.532852
64		346	1851		11.552391		0.283700		37.504086
65		337	1860		5.515205		0.190673		40.715187
66		357	1840		7.268720		0.231342		39.516224
67		367	1830		8.764339		0.248583		38.703609
68		390	1807		6.566814		0.196795		39.957256
69		386	1811		5.129295		0.171689		41.030228
70		382	1815		5.498037		0.208306		40.728725
71		422	1775		6.178502		0.201920		40.221973
72		408	1789		5.740941		0.210997		40.540970
73		419	1778		6.046128		0.233556		40.316029
74		448	1749		4.700492		0.184092		41.409370
75		454	1743		6.084503		0.247909		40.288551
76		449	1748		4.301184		0.193769		41.794926
77		480	1717		6.052223		0.247895		40.311657
78		464	1733		10.268528		0.351453		38.015720
79		497	1700		11.610241		0.328322		37.482391
80		504	1693		20.453867		0.467661		35.023048
81		507	1690		27.191826		0.533494		33.786423
82		511	1686		43.619724		0.747258		31.733974
83		511	1686		56.230206		0.725623		30.631105
84		539	1658		71.696190		0.868833		29.575844
85		544	1653		72.607788		0.849952		29.520971
86		530	1667		79.338249		0.937092		29.135979
87		554	1643		94.163017		1.096134		28.392000
88		543	1654		85.900459		1.037619		28.790848
89		565	1632		78.340080		1.078833		29.190964
90		578	1619		78.509468		1.148222		29.181583
91		599	1598		91.252213		1.224239		28.528368
92		606	1591		109.787804		1.386555		27.725262
93		601	1596		132.994781		1.566019		26.892456
94		631	1566		154.168213		1.744787		26.250856
95		640	1557		164.608932		1.789628		25.966270
96		626	1571		186.923645		2.009151		25.414162
97		627	1570		203.965179		2.122647		25.035244
98		646	1551		210.986206		2.224198		24.888264
99		665	1532		220.270447		2.243119		24.701242
100		651	1546		236.914429		2.364719		24.384890
101		672	1525		236.359695		2.376600		24.395069
102		672	1525		222.264221		2.463238		24.662109
103		680	1517		215.379028		2.500278		24.798771
104		675	1522		214.182755		2.668726		24.822960
105		694	1503		201.198929		2.568544		25.094547
106		680	1517		195.229507		2.655975		25.225349
107		708	1489		196.440552		2.652884		25.198494
108		684	1513		208.789581		2.789409		24.933716
109		703	1494		219.081879		2.877770		24.724739
110		707	1490		230.970749		2.963872		24.495235
111		708	1489		228.904007		3.055511		24.534271
112		706	1491		207.288071		3.073034		24.965059
113		722	1475		199.999084		3.045116		25.120523
114		713	1484		200.304993		3.039395		25.113886
115		739	1458		212.085205		3.095114		24.865700
116		714	1483		230.378174		3.179550		24.506390
117		726	1471		244.682953		3.299100		24.244766
118		733	1464		255.085052		3.332325		24.063953
119		741	1456		272.192596		3.485327		23.782042
120		718	1479		255.025421		3.524309		24.064970
121		752	1445		249.805893		3.552936		24.154778
122		730	1467		242.636353		3.577997		24.281244
123		758	1439		233.156052		3.588878		24.454336
124		721	1476		221.559555		3.563806		24.675900
125		758	1439		206.621323		3.469350		24.979053
126		736	1461		198.858673		3.497272		25.145359
127		779	1418		216.546997		3.623725		24.775284
128		735	1462		242.056747		3.704831		24.291632
129		779	1418		252.645996		3.786428		24.105680
130		768	1429		253.152100		3.795439		24.096987
131		775	1422		251.222946		3.875456		24.130211
132		758	1439		247.701950		3.889483		24.191509
133		767	1430		259.429535		3.983136		23.990610
134		792	1405		262.407898		3.996391		23.941036
135		768	1429		271.130249		4.177651		23.799023
136		783	1414		244.512253		3.959816		24.247797
137		764	1433		237.471558		3.997439		24.374687
138		784	1413		215.845551		3.819764		24.789371
139		773	1424		211.960022		3.817186		24.868263
140		780	1417		211.784256		3.779659		24.871866
141		791	1406		235.547455		3.989763		24.410019
142		768	1429		261.584564		4.047909		23.954681
