Time 		Copied 	Extrap 		MSE 			MAE 			PSN
1		0	0		0.000000		0.000000		1.#INF00
2		0	2197		0.491958		0.027192		51.211525
3		0	2197		1.813216		0.056694		45.546307
4		13	2184		0.159111		0.011123		56.113800
5		7	2190		1.436955		0.045736		46.556374
6		15	2182		0.259091		0.011225		53.996284
7		15	2182		0.483420		0.017064		51.287556
8		19	2178		0.023475		0.001634		64.424751
9		19	2178		0.006919		0.001688		69.730522
10		18	2179		0.576711		0.028970		50.521221
11		33	2164		0.214669		0.012350		54.813114
12		34	2163		1.621903		0.036916		46.030556
13		35	2162		3.272369		0.051097		42.982182
14		33	2164		4.124503		0.092259		41.977085
15		29	2168		4.226108		0.105473		41.871399
16		34	2163		3.069403		0.085181		43.260265
17		30	2167		2.908561		0.078670		43.494019
18		47	2150		2.060053		0.066700		44.992020
19		50	2147		2.522153		0.056347		44.113087
20		59	2138		1.376034		0.048594		46.744507
21		65	2132		3.061739		0.072836		43.271122
22		59	2138		4.722409		0.116312		41.389168
23		61	2136		4.017691		0.121528		42.091042
24		77	2120		2.085845		0.058102		44.937981
25		81	2116		3.113787		0.086794		43.197914
26		85	2112		4.062681		0.091525		42.042675
27		87	2110		1.936917		0.064989		45.259697
28		86	2111		2.054238		0.061647		45.004295
29		94	2103		3.073089		0.091405		43.255051
30		100	2097		3.531909		0.103834		42.650711
31		106	2091		3.704149		0.085348		42.443920
32		107	2090		4.169148		0.085586		41.930332
33		116	2081		4.585098		0.081539		41.517315
34		113	2084		4.013722		0.084759		42.095333
35		113	2084		2.950423		0.078711		43.431961
36		117	2080		2.934555		0.106280		43.455383
37		124	2073		3.369155		0.086164		42.855598
38		132	2065		1.650047		0.052659		45.955841
39		136	2061		3.423148		0.079123		42.786545
40		134	2063		1.845964		0.050602		45.468567
41		142	2055		2.891838		0.074331		43.519062
42		146	2051		4.112744		0.095334		41.989487
43		139	2058		7.757200		0.199753		39.233753
44		168	2029		5.781336		0.114186		40.510521
45		171	2026		9.191230		0.165170		38.497066
46		166	2031		11.792228		0.216119		37.414845
47		161	2036		8.117469		0.171463		39.036598
48		167	2030		10.495066		0.183191		37.920952
49		173	2024		8.922230		0.180227		38.626068
50		179	2018		10.641486		0.211183		37.860779
51		182	2015		12.489424		0.276289		37.165379
52		190	2007		9.559560		0.223575		38.326424
53		191	2006		11.487636		0.209695		37.528500
54		200	1997		11.409726		0.225577		37.558052
55		194	2003		9.993647		0.240313		38.133564
56		198	1999		14.082773		0.312155		36.643921
57		204	1993		10.873900		0.260062		37.766949
58		197	2000		21.120390		0.418039		34.883785
59		208	1989		23.542255		0.483238		34.412323
60		213	1984		24.655176		0.459680		34.211723
61		226	1971		18.253349		0.359823		35.517380
62		221	1976		25.911509		0.517306		33.995876
63		216	1981		26.979362		0.576417		33.820488
64		233	1964		20.875841		0.491009		34.934364
65		226	1971		39.773502		0.733422		32.134865
66		246	1951		26.707344		0.542970		33.864494
67		246	1951		31.595016		0.665975		33.134617
68		242	1955		34.254330		0.710187		32.783649
69		262	1935		42.382717		0.750175		31.858917
70		254	1943		39.600948		0.789694		32.153748
71		259	1938		40.381145		0.784863		32.069019
72		279	1918		37.766869		0.789608		32.359692
73		257	1940		35.253918		0.793209		32.658730
