0		0
572.316		2791.73
572.316		2791.73
632.433		3095.88
632.433		3095.88
691.436		3403.61
691.436		3403.61
776.584		3857.45
800.881		3949.05
823.907		4049.16
821.596		4060.94
821.596		4060.94
851.825		4236.9
888.46		4445.18
888.46		4445.18
922.373		4603.3
931.689		4640.5
956.196		4765.58
959.357		4798.96
1012.65		5074.14
1047.92		5271.11
1044.24		5278.2
1064.9		5385.12
1084.19		5478.18
1125.45		5650.35
1158.42		5844.66
1191.63		5989.55
1204.27		6059.13
1231.56		6187.22
1269.9		6367.75
1261.41		6333.73
1286.57		6457.24
1316.88		6592.05
1334.05		6692.9
1365.46		6835.41
1401.72		7012.74
1455.96		7248.98
1455.28		7241.24
1471.16		7345.51
1503.43		7508.22
1524.98		7594.04
1555.72		7738.35
1570.75		7829.15
1616.6		8035.66
1651.07		8215.6
1663.14		8288.42
1712.74		8531.64
1732.4		8601.56
1753.68		8736.01
1770.72		8800.06
1799.01		8981.76
1809.88		9016.97
1848.23		9207.65
1846.53		9180.37
1885.88		9361.81
1877.35		9326.95
1931.42		9581.38
1925.43		9559.72
1961.39		9760.98
1988.3		9835.61
2003.43		9939.22
2041.12		10066.2
2054.8		10177.1
2072.92		10268.8
2097.95		10331.6
2108.28		10403.3
2141.52		10518.6
2154.08		10601.5
2152.3		10573.8
2201.99		10787.3
2203.56		10814.9
2240.97		10976.7
2231.75		10961.4
2256.58		11082.9
2276.56		11184.5
2255.57		11064.4
2313.41		11383.4
2307.44		11341.2
2346.38		11499.7
2360.13		11583.5
2336.17		11417.5
2402.15		11771
2399.27		11719.8
2402.67		11710.9
2468.51		12103
2460.88		12004.2
2512.3		12270.6
2516.97		12315.1
2517.9		12207.3
2593.87		12678.9
2588.9		12666.5
2554.99		12493.1
2641.54		12873.5
2645.8		12900.6
2618.78		12767.1
2713.73		13244.3
2704.2		13230.6
2673.29		13087
2755.4		13439.7
2739.27		13408.8
2729.88		13341.9
2800.04		13715.5
2794.7		13718
2781.07		13661.5
2830.38		13869
2835.45		13892.6
2826.18		13868.6
2845.74		13925.3
2882.17		14161.9
2882.73		14158.4
2881.87		14107.2
2921.61		14334.7
2916.15		14331.3
2920.64		14384
2960.88		14513
2960.26		14502.2
2967.39		14566.3
2991.64		14637.2
3002.04		14699.8
3009.67		14747.6
3013.06		14763.3
3034.92		14843.3
3039.57		14866.2
3069.91		15008.8
3095.66		15096.7
3097.35		15127.1
3116		15211.9
3103.93		15120
3130.06		15224.5
3137.86		15272.5
3161.21		15399.2
3153.18		15357.4
3160.37		15402.9
3182.12		15498.2
3162.54		15414.3
3153.25		15396.4
3152.94		15390.5
3199.29		15610.7
3163.68		15480.7
3182.83		15536.6
3196.28		15589.7
3211.56		15671.7
3197.94		15624.3
3205.35		15665
3229.42		15745.7
3226.87		15738
3256.15		15858.2
3248.83		15822.8
3279.36		15986
3263.58		15863.4
3282.94		15974.5
3281.37		15968.5
3310.66		16115.7
3277.39		15930.1
3297.07		16041.4
3304.07		16069.8
3336.95		16237.2
3297.15		16051.6
3329.59		16228.7
3329.1		16224.8
3355.15		16358.8
3318.32		16149
3338.54		16319.8
3339.6		16333.3
3354.64		16372.2
3378.26		16515.9
3348.46		16403
3369.88		16518.5
3367.08		16511
3390.07		16626.8
3337.46		16319.8
3383.75		16628.9
3388.6		16658.1
3419.47		16793.5
3388.78		16581.9
3438.43		16889.9
3438.93		16897.7
3461.75		16969.5
3450.7		16885.8
3488.64		17132
3487.01		17134.3
3491.4		17128.6
3546.61		17332.4
3499.05		17192.7
3528.94		17342.1
3527.31		17333.2
3551.05		17440.6
3515.04		17228.8
3561.5		17556.8
3561.08		17566
3568.7		17565.5
3616.89		17796.7
3533.66		17416.5
3584.77		17737.2
3582.38		17722.5
3596.78		17767.1
3656.53		18003.1
3591.8		17768.6
3623.93		17933.4
3623.22		17929.3
3639.51		17995.2
3628.43		17876.1
3667.66		18125.4
3664.32		18126.4
3666.98		18133.2
3680.69		18185.4
3650.39		17997.2
3686.11		18231.2
3684.11		18243.6
3688.65		18260.6
3700.74		18300.9
3656.81		18057
3705.51		18339.3
3703.63		18352.2
3707.18		18369.4
3716.71		18388.3
3667.11		18119.3
3739.89		18503.5
3729.38		18470.2
3729.86		18478.8
3776.4		18633.4
3682.79		18184.8
3739.24		18523.3
3732.78		18513.4
3736.14		18529.9
3784.82		18686.1
3711.65		18329.4
3760.63		18636.1
3759.75		18651.6
3764.31		18671
3797.36		18789.6
3735.7		18465.1
3772.61		18692.6
3764.45		18680.7
3770.46		18708.7
3805.8		18825.6
3728.38		18470.9
3769.71		18714.3
3763.77		18719.7
3770.41		18740
3787.2		18765
3768.43		18677.8
3777.83		18727.3
3786.69		18792.9
3791.65		18818.3
3808.42		18849.3
3858.54		19151
3791.03		18773.4
3819.99		18932
3826.36		18971.4
3829.47		18976.7
3873.32		19200.6
3822.63		18906.3
3875.21		19146.7
3870.84		19140.6
3873.25		19158.1
3891.02		19186.5
3881.57		19203.9
3874.77		19121.4
3909.33		19321.6
3919.94		19377
3923.96		19382.1
3960.78		19616
3931.84		19421.7
3960.37		19540.5
3971.47		19605.8
3973.4		19608.6
3992.53		19632.7
3976.62		19645.8
3988.17		19654.2
4015.48		19786.9
4025.44		19835.8
4027.58		19832.1
4067.41		20078.6
4055.98		19964.4
4075.57		20071.9
4081.61		20119.5
4086.78		20144.1
4111.2		20194.9
4121.67		20284.1
4107.07		20192.1
4143.76		20366.5
4158.23		20438.3
4158.47		20435.2
4195.65		20651.2
4177.93		20476.8
4210.08		20657.3
4215.66		20698.7
4223.8		20740.3
4244.51		20799.8
4269.31		21012.8
4235.3		20777.5
4284.4		21032.7
4286		21034.9
4290.02		21050.6
4312.63		21097
4325.31		21193.8
4302.61		21080.7
4351.13		21323
4361.17		21383.4
4357.96		21374.8
4382.79		21445
4367.59		21449.9
4350.68		21385.9
4388.72		21573.9
4404.52		21648.9
4404.14		21643.1
4431.65		21735.6
4407.36		21660.4
4417.24		21724.3
4442.46		21842.3
4461.01		21930.9
4453.55		21905.9
4484.98		21983.8
4478.9		22011
4438.94		21843.6
4507.06		22172.6
4503.45		22159.5
4519.3		22234.2
4534.11		22241.2
4547.13		22358
4484.65		22070.6
4540.55		22344.2
4541.4		22337.1
4554.81		22394.9
4570.08		22420.7
4585.27		22562.1
4499.77		22178.9
4560.15		22474.1
4561.78		22471.2
4575.26		22530
4590.79		22539.6
4612.12		22700.7
4554.14		22474.6
4602.65		22712.5
4595.07		22675.4
4604.44		22720.3
4618.75		22737
4641.12		22880.4
4611.78		22734.1
4663.89		22957.9
4656.68		22947
4662.43		22972.5
4653.71		22949.9
4688.07		23089.8
4695.71		23044.3
4697.61		23121.2
4700.24		23174
4700		23177.3
4702.2		23192.3
4726.87		23249.5
4736.45		23331.2
4684.24		23147.3
4735.97		23373.6
4740.46		23395
4746.56		23421.4
4746.62		23430.5
4762.66		23518.5
4793.14		23534.5
4764.99		23531.4
4772.23		23615.8
4780.42		23656.7
4774.52		23642.3
4792.8		23684.7
4815.59		23795.5
4778.12		23591
4819.14		23841.2
4816.37		23820.6
4822.38		23847.6
4814.43		23821.9
4834.5		23919.2
4864.37		23900.8
4844.18		23905.8
4855.56		23987.8
4858.92		24005
4867.86		24052.6
4872.65		24068.1
4864.16		24073.1
4909.62		24134.8
4886.28		24164.5
4902.81		24256.7
4915.54		24313.2
4919.16		24336.1
4934.82		24361.5
4918.55		24360
4949.86		24424.1
4961.7		24511.7
4958.18		24526.4
4959.41		24532.9
4968.28		24571.2
4987.05		24624.1
5017.03		24726.3
4986.99		24644.5
5030.53		24882.5
5025.39		24844.7
5022.78		24827.8
5028.25		24844.1
5048.12		24919.2
5096.46		25039.9
5033.06		24891.3
5073.81		25103.4
5077.78		25113.9
5072.32		25076.4
5065.41		25039.6
5085.28		25133.9
5115.2		25139.7
5061.77		25054.2
5104		25266.2
5103.75		25262
5100.7		25247.1
5094.57		25209.9
5113.65		25313
5139.25		25321.8
5098.54		25300.7
5141.97		25508.8
5141.39		25506.8
5137.17		25476.2
5127.78		25419.7
5143.64		25501.1
5166.43		25487.4
5124.49		25460.4
5177.77		25683.4
5183.84		25716.7
5174.69		25678.5
5163.31		25618.3
5176.61		25677.9
5226.65		25794.8
5173.59		25697.6
5226.86		25960
5220.08		25919
5219.89		25924.2
5208.63		25866.8
5238.2		25965.2
5249.13		26044
5212.7		25907.6
5273.96		26174.3
5264.15		26139.4
5260.48		26119
5258.81		26108.6
5272.17		26148.1
5280.86		26213.8
5280.05		26132.9
5321.85		26285.9
5324.06		26372.5
5320.66		26348.5
5323.97		26374.4
5334.53		26405.6
5334.56		26409.6
5350.82		26365.4
5343.82		26372.6
5384.78		26603.4
5378.88		26565.8
5378.1		26564.5
5374.89		26540
5391.06		26617.1
5410.55		26567.1
5366.77		26475.8
5429.93		26781.6
5431.97		26781.8
5434.23		26796.9
5427.9		26753.6
5443.26		26813.4
5429.46		26748.4
5449.71		26798.8
5499.13		26990.2
5482.3		26970.3
5485.32		26975.2
5487.45		26996.2
5495.79		27029.7
5487.74		26999
5508.32		26992.7
5509.98		27049.5
5548.21		27248.2
5543.25		27224.6
5540.81		27205
5536.38		27178.4
5537.43		27161.6
5574.84		27263.7
5531.27		27129.2
5606.57		27451.9
5597.98		27415.4
5595.39		27395.2
5600.67		27424.6
5608.47		27463.7
5607.84		27457
5655.02		27604.6
5626.57		27495.9
5672.72		27737.2
5681.1		27764.8
5675.65		27733
5685.2		27777.8
5692.34		27793.5
5700.4		27848.5
5672.28		27649.6
5733.37		27899.3
5749.35		28074.5
5756.33		28094.3
5750.32		28052.1
5757.91		28095.1
5761.89		28093.4
5773.24		28135.9
5757.49		28105.6
5817.78		28371.7
5818.84		28396.3
5817.59		28385
5819.15		28387.8
5837.84		28456.8
5841.12		28474.4
5859.33		28551.5
5822.71		28399
5864.68		28633.5
5872.03		28654.4
5864.52		28608.3
5877.19		28667.4
5881.71		28665.9
5878.01		28659.8
5904.96		28714.2
5859.41		28542.5
5896.77		28758
5903.1		28792
5899.75		28766.3
5912.53		28829
5912.58		28808.5
5902.84		28795.7
5928.93		28843.5
5897.77		28754.8
5924.5		28896.2
5923.7		28890.1
5922.62		28876.6
5924.15		28890.1
5929.91		28904.2
5919.16		28863.9
5961.72		28999.2
5917.22		28789
5971.63		29071.6
5974.21		29076.5
5975.26		29082.9
5979.18		29102.6
5985.69		29124.4
5978.75		29108.2
6014.3		29235.5
5989.21		29095.5
6036.07		29362.3
6038.09		29366.5
6038.63		29370.1
6039.61		29388.6
6044.73		29407.5
6036.63		29368.4
6052.26		29470.9
6036.93		29460.5
6086.56		29682.5
6099.02		29708.1
6098.75		29709.4
6103.14		29737.4
6107.77		29756.6
6108.08		29760
6137.6		29954.2
6121.01		29914
6186.6		30180
6170.75		30096.7
6175.31		30107.5
6176.88		30109.6
6189.25		30157.6
6186.77		30139
6210.51		30301.7
6181.41		30177.8
6246.37		30405.8
6233.6		30362.5
6241.84		30390.2
6246.25		30398.9
6251.79		30420.8
6252.75		30414.2
6261.85		30522.5
6238.68		30431
6310.04		30630.7
6299		30631.8
6304.58		30661
6305.35		30658.2
6308.7		30676.3
6317.63		30676.5
6317.01		30689.4
6307.72		30675.4
6315.1		30622.6
6363.42		30886.2
6369.25		30890.5
6369.43		30894.6
6370.34		30898.3
6371.25		30896.4
6371.1		30865.7
6387.37		31014.6
6371.67		30955.1
6421.99		31062.9
6425.21		31167.8
6434.3		31199.3
6436.41		31213.6
6439.94		31225.1
6434.44		31191.6
6425.8		31155.1
6400.6		31074.5
6415.46		31169.7
6494.79		31451.5
6488.93		31456
6497.23		31509.4
6499.32		31519.6
6507.2		31547.3
6510.21		31545.6
6506.72		31491.9
6506.37		31494.2
6500.42		31458.8
6573.65		31803.5
6553.76		31733.1
6558.46		31769.2
6566.76		31806
6567.09		31800.6
6561.17		31772.1
6579.7		31793
6546.92		31632.5
6586.65		31759.9
6605.66		31929.2
6597.6		31884
6595.96		31872.2
6602.43		31897.1
6607.74		31918.7
6602.17		31876
6614.45		31904.5
6587.6		31775.7
6657.55		32109.8
6646.49		32052.5
6649.87		32069.3
6652.46		32072.8
6659.74		32103.7
6663.03		32117.9
6663.14		32086.2
6678.64		32121.5
6652.34		32052
6713.67		32354
6710.61		32324.3
6708.16		32308.6
6711.11		32326.8
6712.43		32307.9
6718.05		32329.3
6724.65		32344.4
6740.57		32408
6710.36		32348.3
6756.85		32641.9
6763.32		32642.8
6756.72		32606.3
6755.88		32602.6
6753.53		32590.4
6757.6		32585.2
6759.99		32582.4
6757.88		32576.6
6705.85		32394.4
6766.64		32731.5
6775.36		32749.3
6773.99		32736.8
6772.66		32721.7
6770.64		32721.5
6771.72		32728.6
6779.67		32744.9
6814.59		32833
6735.18		32546
6784.95		32798.1
6792.29		32823.6
6789.57		32822.5
6796		32847.5
6803.3		32878.1
6805.43		32874.4
6810.21		32881.9
6852.84		32982
6795.34		32734.7
6811.12		32862.8
6830.83		32906.3
6838.53		32954.8
6839.88		32953
6844.45		32988.9
6844.31		32969.4
6844.27		32963.3
6848.02		33010.7
6846.39		32899.5
6829.55		32867.8
6879.21		33065.8
6887.04		33088.3
6883.04		33074.8
6892.04		33125.3
6899.27		33154.2
6898.64		33143.7
6910.8		33200.1
6922.44		33212.5
6908.62		33200.8
6958.48		33393.6
6960.9		33423.6
6959.48		33427.9
6968.58		33485.5
6969.88		33485
6965.54		33482.4
6964.95		33467.1
7008.81		33657.9
6980.86		33583.1
