1		0	0		0.000000		0.000000		1.#INF00		0.000000
2		0	2197		1.400664		0.078995		46.667461		8.959563
3		12	2185		0.255122		0.022666		54.063324		2.620969
4		16	2181		0.222050		0.014384		54.666294		1.183866
5		13	2184		0.451484		0.030744		51.584377		3.799870
6		20	2177		0.022614		0.003480		64.587013		0.462924
7		19	2178		0.019294		0.005706		65.276634		0.274077
8		20	2177		0.007180		0.002695		69.569748		0.187586
9		21	2176		0.005989		0.001323		70.357216		0.053570
10		19	2178		1.527173		0.068139		46.291920		4.107004
11		40	2157		0.073117		0.004898		59.490608		0.379947
12		39	2158		0.468648		0.015958		51.422333		0.498484
13		45	2152		0.065377		0.003308		59.976582		0.139316
14		39	2158		0.365803		0.018037		52.498329		0.734848
15		40	2157		2.767188		0.081709		43.710419		3.268006
16		45	2152		1.585628		0.050044		46.128788		2.141360
17		33	2164		2.236712		0.078616		44.634701		3.091129
18		63	2134		0.263088		0.021847		53.929802		0.802283
19		62	2135		0.693591		0.049250		49.719772		1.897640
20		73	2124		0.440606		0.021522		51.690296		0.817301
21		72	2125		1.321570		0.054223		46.919899		1.464941
22		70	2127		1.520436		0.070305		46.311119		1.742345
23		77	2120		1.865397		0.064441		45.423092		1.305274
24		86	2111		3.902800		0.126869		42.217041		3.385700
25		96	2101		2.247444		0.087388		44.613914		2.696219
26		94	2103		1.720034		0.061797		45.775433		1.056344
27		97	2100		1.177508		0.079933		47.421165		1.473681
28		99	2098		1.814450		0.073100		45.543350		1.691326
29		104	2093		2.806972		0.095141		43.648422		3.018994
30		122	2075		2.450864		0.091720		44.237614		2.993522
31		119	2078		2.044852		0.102727		45.024185		1.810960
32		127	2070		1.349380		0.076630		46.829460		1.847995
33		119	2078		2.605589		0.114258		43.971745		3.015440
34		134	2063		2.115245		0.103833		44.877197		1.888860
35		134	2063		2.652425		0.109700		43.894371		2.509509
36		142	2055		2.905720		0.124361		43.498268		2.394487
37		148	2049		10.704997		0.328506		37.834938		5.473358
38		162	2035		5.495169		0.164669		40.730991		2.292050
39		154	2043		14.767925		0.387184		36.437611		7.048487
40		161	2036		11.451238		0.282772		37.542278		3.863271
41		167	2030		8.297114		0.236345		38.941532		4.441538
42		166	2031		6.772081		0.244975		39.823582		4.637655
43		187	2010		9.177767		0.279798		38.503433		4.727712
44		188	2009		10.782445		0.297614		37.803631		5.367833
45		197	2000		14.254469		0.413947		36.591293		7.948246
