104		0.793213		0.000080		0.000513		0.009924		0.196270
105		0.791649		0.000092		0.000476		0.009880		0.197903
106		0.790082		0.000096		0.000494		0.009806		0.199522
107		0.789538		0.000106		0.000495		0.009347		0.200514
108		0.788632		0.000094		0.000482		0.009392		0.201400
109		0.788250		0.000091		0.000431		0.009250		0.201978
110		0.787644		0.000104		0.000475		0.009272		0.202505
111		0.787788		0.000086		0.000433		0.009364		0.202329
112		0.788774		0.000085		0.000428		0.009362		0.201351
113		0.788744		0.000093		0.000373		0.009303		0.201487
114		0.788777		0.000081		0.000413		0.009319		0.201410
115		0.788806		0.000083		0.000461		0.009204		0.201446
116		0.788452		0.000091		0.000432		0.009350		0.201675
117		0.788891		0.000087		0.000496		0.009552		0.200974
118		0.788968		0.000100		0.000509		0.009373		0.201050
119		0.789350		0.000112		0.000554		0.009300		0.200684
120		0.790417		0.000095		0.000564		0.009315		0.199609
121		0.789864		0.000107		0.000599		0.009347		0.200083
122		0.790520		0.000073		0.000513		0.009667		0.199227
123		0.790977		0.000079		0.000520		0.009614		0.198810
124		0.791277		0.000095		0.000476		0.009586		0.198566
125		0.791670		0.000103		0.000464		0.009546		0.198217
126		0.792576		0.000086		0.000451		0.009564		0.197323
127		0.793059		0.000091		0.000428		0.009389		0.197033
128		0.793756		0.000087		0.000457		0.009192		0.196508
129		0.794109		0.000091		0.000476		0.009335		0.195989
130		0.793816		0.000073		0.000502		0.009058		0.196551
131		0.794355		0.000075		0.000499		0.008976		0.196095
132		0.794756		0.000098		0.000453		0.008763		0.195930
133		0.794166		0.000090		0.000539		0.008611		0.196594
134		0.794123		0.000077		0.000497		0.008672		0.196631
135		0.793647		0.000088		0.000517		0.008727		0.197021
136		0.792939		0.000093		0.000498		0.008639		0.197831
137		0.792630		0.000109		0.000507		0.008633		0.198121
138		0.792648		0.000112		0.000531		0.008576		0.198133
139		0.792076		0.000104		0.000537		0.008674		0.198609
140		0.791906		0.000105		0.000493		0.008748		0.198748
141		0.791254		0.000100		0.000514		0.008683		0.199449
142		0.790719		0.000106		0.000523		0.008910		0.199742
143		0.791277		0.000119		0.000522		0.008830		0.199252
144		0.790439		0.000130		0.000498		0.008889		0.200044
145		0.790289		0.000102		0.000478		0.008785		0.200346
146		0.789977		0.000106		0.000477		0.008871		0.200569
147		0.789120		0.000086		0.000436		0.009174		0.201184
148		0.789340		0.000077		0.000417		0.009450		0.200716
149		0.788167		0.000099		0.000417		0.009573		0.201744
150		0.788012		0.000077		0.000411		0.010062		0.201438
151		0.788474		0.000089		0.000414		0.010355		0.200668
152		0.788970		0.000098		0.000433		0.010846		0.199653
153		0.789347		0.000066		0.000471		0.011327		0.198789
154		0.789995		0.000081		0.000462		0.011638		0.197824
155		0.791671		0.000086		0.000512		0.012101		0.195630
156		0.792502		0.000091		0.000490		0.012211		0.194706
157		0.793721		0.000094		0.000522		0.012303		0.193360
158		0.794403		0.000096		0.000587		0.012335		0.192579
159		0.795656		0.000089		0.000556		0.012331		0.191368
160		0.796514		0.000083		0.000609		0.012385		0.190409
161		0.798335		0.000096		0.000558		0.012309		0.188702
162		0.798846		0.000085		0.000554		0.012457		0.188058
163		0.799516		0.000101		0.000521		0.012455		0.187407
164		0.800818		0.000098		0.000454		0.012391		0.186239
165		0.801616		0.000088		0.000455		0.012326		0.185515
166		0.802366		0.000078		0.000442		0.012348		0.184766
167		0.803316		0.000090		0.000448		0.012131		0.184015
168		0.803917		0.000087		0.000454		0.012201		0.183341
169		0.803985		0.000104		0.000443		0.012390		0.183078
170		0.804807		0.000100		0.000451		0.012707		0.181935
171		0.805130		0.000080		0.000455		0.012872		0.181463
172		0.805805		0.000096		0.000484		0.013252		0.180363
173		0.806445		0.000102		0.000485		0.013679		0.179289
174		0.807134		0.000090		0.000498		0.014043		0.178235
175		0.808108		0.000084		0.000562		0.014320		0.176926
176		0.808952		0.000096		0.000545		0.014901		0.175506
177		0.810923		0.000080		0.000539		0.015145		0.173313
178		0.811403		0.000072		0.000519		0.015386		0.172620
179		0.812529		0.000071		0.000524		0.015609		0.171267
180		0.813527		0.000088		0.000511		0.015541		0.170333
181		0.814250		0.000077		0.000532		0.015510		0.169631
182		0.815578		0.000097		0.000556		0.015775		0.167994
183		0.816399		0.000097		0.000584		0.015603		0.167317
184		0.816869		0.000088		0.000564		0.015824		0.166655
185		0.818549		0.000081		0.000543		0.015668		0.165159
186		0.819071		0.000094		0.000500		0.015748		0.164587
187		0.819628		0.000092		0.000503		0.015693		0.164084
188		0.820355		0.000063		0.000462		0.015802		0.163318
189		0.819807		0.000083		0.000478		0.016156		0.163476
190		0.820665		0.000086		0.000486		0.016490		0.162273
191		0.820777		0.000078		0.000541		0.016769		0.161835
192		0.821431		0.000090		0.000524		0.017385		0.160570
193		0.822472		0.000100		0.000490		0.017628		0.159310
194		0.823050		0.000092		0.000514		0.018241		0.158103
195		0.823881		0.000099		0.000513		0.018758		0.156749
196		0.824533		0.000102		0.000537		0.019207		0.155621
197		0.825228		0.000084		0.000527		0.019547		0.154614
198		0.825840		0.000114		0.000518		0.019920		0.153608
199		0.826204		0.000087		0.000474		0.020200		0.153035
200		0.826521		0.000081		0.000534		0.020787		0.152077
201		0.826705		0.000084		0.000505		0.021376		0.151330
202		0.827495		0.000104		0.000497		0.021660		0.150244
203		0.827811		0.000098		0.000495		0.021927		0.149669
204		0.828086		0.000082		0.000493		0.022251		0.149088
205		0.828142		0.000067		0.000478		0.022168		0.149145
206		0.827787		0.000059		0.000472		0.022326		0.149356
207		0.827368		0.000081		0.000476		0.021948		0.150127
208		0.827958		0.000099		0.000480		0.021971		0.149492
209		0.828199		0.000085		0.000449		0.021419		0.149848
210		0.828843		0.000088		0.000433		0.021357		0.149279
211		0.829170		0.000093		0.000416		0.021149		0.149172
212		0.829672		0.000065		0.000495		0.021236		0.148532
213		0.829755		0.000078		0.000445		0.021305		0.148417
214		0.829608		0.000076		0.000471		0.021339		0.148506
215		0.830218		0.000072		0.000457		0.021276		0.147977
216		0.830274		0.000093		0.000502		0.021253		0.147878
217		0.830428		0.000089		0.000520		0.021427		0.147536
218		0.830527		0.000088		0.000527		0.021777		0.147081
219		0.830298		0.000088		0.000526		0.021803		0.147285
220		0.830037		0.000088		0.000534		0.022534		0.146807
221		0.830062		0.000112		0.000432		0.022763		0.146631
222		0.829791		0.000095		0.000503		0.023366		0.146245
223		0.828976		0.000114		0.000458		0.023459		0.146993
224		0.828465		0.000103		0.000423		0.023510		0.147499
225		0.827795		0.000106		0.000447		0.024210		0.147442
226		0.827080		0.000093		0.000431		0.024639		0.147757
227		0.827306		0.000116		0.000478		0.025133		0.146967
228		0.825986		0.000109		0.000530		0.025515		0.147860
229		0.825908		0.000097		0.000500		0.026196		0.147299
230		0.825237		0.000102		0.000475		0.026448		0.147738
231		0.825025		0.000082		0.000513		0.026894		0.147486
232		0.824260		0.000097		0.000467		0.027246		0.147930
233		0.822918		0.000096		0.000463		0.027930		0.148593
234		0.822887		0.000074		0.000434		0.028230		0.148375
235		0.822352		0.000091		0.000426		0.028749		0.148382
236		0.821352		0.000065		0.000438		0.029728		0.148417
237		0.821074		0.000076		0.000412		0.030481		0.147957
238		0.820464		0.000059		0.000441		0.031202		0.147834
239		0.820811		0.000082		0.000429		0.031821		0.146857
240		0.821267		0.000081		0.000418		0.032639		0.145595
241		0.821538		0.000083		0.000435		0.032985		0.144959
242		0.822664		0.000104		0.000410		0.033117		0.143705
243		0.822899		0.000090		0.000450		0.032965		0.143596
244		0.823242		0.000068		0.000454		0.033243		0.142993
245		0.823494		0.000088		0.000435		0.033178		0.142805
246		0.822952		0.000086		0.000445		0.033463		0.143054
247		0.824024		0.000110		0.000486		0.033202		0.142178
248		0.823766		0.000091		0.000473		0.033284		0.142386
249		0.824705		0.000086		0.000484		0.032961		0.141764
250		0.825227		0.000089		0.000462		0.032951		0.141271
251		0.825455		0.000091		0.000463		0.032998		0.140993
252		0.826821		0.000089		0.000472		0.032906		0.139712
253		0.826957		0.000078		0.000470		0.033333		0.139162
254		0.827637		0.000085		0.000480		0.033451		0.138347
255		0.828773		0.000083		0.000459		0.033835		0.136850
256		0.829107		0.000092		0.000508		0.034197		0.136096
257		0.830589		0.000086		0.000456		0.034215		0.134654
258		0.831342		0.000072		0.000460		0.034170		0.133956
259		0.831829		0.000074		0.000430		0.033816		0.133851
260		0.832583		0.000071		0.000409		0.034050		0.132887
261		0.832748		0.000077		0.000436		0.033870		0.132869
262		0.833504		0.000076		0.000419		0.033710		0.132291
263		0.833062		0.000094		0.000456		0.033615		0.132773
264		0.833886		0.000087		0.000472		0.033492		0.132063
265		0.834740		0.000109		0.000479		0.033583		0.131089
266		0.834991		0.000085		0.000465		0.033757		0.130702
267		0.835224		0.000111		0.000480		0.033864		0.130321
268		0.836098		0.000107		0.000473		0.033694		0.129628
269		0.836852		0.000108		0.000441		0.033871		0.128728
270		0.836535		0.000111		0.000489		0.034127		0.128738
271		0.837619		0.000094		0.000481		0.034220		0.127586
272		0.836616		0.000113		0.000495		0.034626		0.128150
273		0.836205		0.000092		0.000544		0.034585		0.128574
274		0.835664		0.000094		0.000504		0.034759		0.128979
275		0.835196		0.000094		0.000477		0.034817		0.129416
276		0.834401		0.000087		0.000504		0.035072		0.129936
277		0.834217		0.000081		0.000506		0.035153		0.130043
278		0.834532		0.000084		0.000453		0.035895		0.129036
279		0.833892		0.000090		0.000472		0.036375		0.129171
280		0.833582		0.000093		0.000535		0.036874		0.128916
281		0.833706		0.000092		0.000550		0.036971		0.128681
282		0.833700		0.000100		0.000545		0.037202		0.128453
283		0.833453		0.000076		0.000564		0.037663		0.128244
284		0.833908		0.000094		0.000543		0.038244		0.127211
285		0.833483		0.000078		0.000536		0.038685		0.127218
286		0.833967		0.000058		0.000555		0.039208		0.126212
287		0.833805		0.000074		0.000514		0.039414		0.126193
288		0.833670		0.000071		0.000525		0.040237		0.125497
289		0.834103		0.000090		0.000499		0.040126		0.125182
290		0.833853		0.000073		0.000467		0.040621		0.124986
291		0.833929		0.000078		0.000433		0.041241		0.124319
292		0.834459		0.000070		0.000467		0.042078		0.122926
293		0.834375		0.000090		0.000423		0.042393		0.122719
294		0.833530		0.000088		0.000436		0.043667		0.122279
295		0.833487		0.000096		0.000455		0.044435		0.121527
296		0.833033		0.000088		0.000433		0.045028		0.121418
297		0.832818		0.000088		0.000451		0.045727		0.120916
298		0.832294		0.000076		0.000477		0.046338		0.120815
299		0.832994		0.000081		0.000466		0.046560		0.119899
300		0.833266		0.000077		0.000501		0.046804		0.119352
301		0.832766		0.000073		0.000482		0.047154		0.119525
302		0.833402		0.000080		0.000461		0.046986		0.119071
303		0.832661		0.000087		0.000481		0.047461		0.119310
304		0.833917		0.000093		0.000522		0.046941		0.118527
305		0.833111		0.000087		0.000576		0.047121		0.119105
306		0.833240		0.000083		0.000545		0.047087		0.119045
307		0.833702		0.000079		0.000548		0.047218		0.118453
308		0.833919		0.000086		0.000658		0.047669		0.117668
309		0.834235		0.000075		0.000699		0.048085		0.116906
310		0.834781		0.000083		0.000666		0.048515		0.115955
311		0.836319		0.000056		0.000639		0.048215		0.114771
312		0.836968		0.000079		0.000615		0.048217		0.114121
313		0.837870		0.000084		0.000579		0.048144		0.113323
314		0.838488		0.000069		0.000537		0.048017		0.112889
315		0.839059		0.000086		0.000517		0.047799		0.112539
316		0.840088		0.000082		0.000453		0.047901		0.111476
317		0.839539		0.000081		0.000453		0.048602		0.111325
318		0.840045		0.000084		0.000416		0.048990		0.110465
319		0.840273		0.000071		0.000446		0.048990		0.110220
320		0.840259		0.000082		0.000467		0.049334		0.109858
321		0.840277		0.000064		0.000494		0.049138		0.110027
322		0.840525		0.000072		0.000479		0.049069		0.109855
323		0.840275		0.000070		0.000511		0.049431		0.109713
324		0.840043		0.000075		0.000484		0.049697		0.109701
325		0.840372		0.000082		0.000502		0.049562		0.109482
326		0.840228		0.000072		0.000551		0.049522		0.109627
327		0.839518		0.000077		0.000490		0.049900		0.110015
328		0.839559		0.000060		0.000482		0.050183		0.109716
329		0.839573		0.000072		0.000469		0.050518		0.109368
330		0.839970		0.000074		0.000445		0.050996		0.108515
331		0.839142		0.000069		0.000439		0.051744		0.108606
332		0.839518		0.000064		0.000411		0.051958		0.108049
333		0.839218		0.000065		0.000430		0.052469		0.107818
334		0.839475		0.000069		0.000461		0.052306		0.107689
335		0.839426		0.000062		0.000447		0.052780		0.107285
336		0.839844		0.000057		0.000453		0.052200		0.107446
337		0.839812		0.000074		0.000412		0.052327		0.107375
338		0.839703		0.000077		0.000437		0.052598		0.107185
339		0.839631		0.000067		0.000480		0.052245		0.107577
340		0.839316		0.000071		0.000471		0.052879		0.107263
341		0.839349		0.000083		0.000467		0.053180		0.106921
342		0.840065		0.000069		0.000487		0.053093		0.106286
343		0.838968		0.000069		0.000447		0.054024		0.106492
344		0.839382		0.000074		0.000515		0.054205		0.105824
345		0.839354		0.000070		0.000488		0.054566		0.105522
346		0.839493		0.000076		0.000475		0.055118		0.104838
347		0.839417		0.000068		0.000470		0.055651		0.104394
348		0.838948		0.000080		0.000464		0.055841		0.104667
349		0.838624		0.000062		0.000440		0.055983		0.104891
350		0.838933		0.000065		0.000445		0.055603		0.104954
351		0.839177		0.000093		0.000448		0.055179		0.105103
352		0.839023		0.000090		0.000494		0.055437		0.104956
353		0.839407		0.000091		0.000516		0.055570		0.104416
354		0.839293		0.000080		0.000511		0.056002		0.104114
355		0.839579		0.000093		0.000498		0.055818		0.104012
356		0.839946		0.000105		0.000453		0.055586		0.103910
357		0.840145		0.000109		0.000455		0.056038		0.103253
358		0.840537		0.000092		0.000455		0.056689		0.102227
359		0.841014		0.000109		0.000495		0.056903		0.101479
360		0.841373		0.000109		0.000473		0.056712		0.101333
361		0.841132		0.000098		0.000480		0.056906		0.101384
362		0.840992		0.000112		0.000508		0.057400		0.100988
363		0.841324		0.000116		0.000497		0.057750		0.100313
364		0.841864		0.000107		0.000495		0.057551		0.099983
365		0.841354		0.000103		0.000474		0.057931		0.100138
366		0.841829		0.000102		0.000470		0.057586		0.100013
367		0.841557		0.000090		0.000505		0.057926		0.099922
368		0.842283		0.000099		0.000523		0.057369		0.099726
369		0.841944		0.000095		0.000534		0.057589		0.099838
370		0.841393		0.000095		0.000521		0.057629		0.100362
371		0.841074		0.000085		0.000570		0.057649		0.100622
372		0.840075		0.000094		0.000582		0.057974		0.101275
373		0.839382		0.000066		0.000632		0.058205		0.101715
374		0.838557		0.000074		0.000561		0.058903		0.101905
375		0.837393		0.000091		0.000564		0.059857		0.102095
376		0.837049		0.000065		0.000547		0.060132		0.102207
377		0.836470		0.000072		0.000499		0.060580		0.102379
378		0.836176		0.000071		0.000463		0.060522		0.102768
379		0.835697		0.000078		0.000480		0.061278		0.102467
380		0.835647		0.000087		0.000546		0.061499		0.102221
381		0.835660		0.000078		0.000517		0.061758		0.101987
382		0.836913		0.000087		0.000534		0.061407		0.101059
383		0.836805		0.000063		0.000574		0.061718		0.100840
384		0.837490		0.000068		0.000592		0.061702		0.100148
385		0.838437		0.000082		0.000603		0.061333		0.099545
386		0.838457		0.000075		0.000645		0.061984		0.098839
387		0.838582		0.000072		0.000614		0.062151		0.098581
388		0.838526		0.000079		0.000580		0.062146		0.098669
389		0.839178		0.000089		0.000560		0.062279		0.097894
390		0.838807		0.000087		0.000541		0.062729		0.097836
391		0.839615		0.000093		0.000502		0.062543		0.097247
392		0.839680		0.000095		0.000507		0.063177		0.096541
393		0.839111		0.000090		0.000469		0.063839		0.096491
394		0.839237		0.000075		0.000502		0.063861		0.096325
395		0.838688		0.000084		0.000547		0.064270		0.096411
396		0.838580		0.000100		0.000527		0.064748		0.096045
397		0.838956		0.000090		0.000546		0.065126		0.095282
398		0.838962		0.000097		0.000545		0.065407		0.094989
399		0.838985		0.000092		0.000576		0.065506		0.094841
400		0.838829		0.000107		0.000499		0.065695		0.094870
401		0.838856		0.000081		0.000539		0.066385		0.094139
402		0.838817		0.000077		0.000558		0.066184		0.094364
403		0.838907		0.000074		0.000504		0.066660		0.093855
404		0.839035		0.000090		0.000483		0.066775		0.093617
405		0.838605		0.000072		0.000521		0.067475		0.093327
406		0.838218		0.000112		0.000487		0.067916		0.093267
407		0.838539		0.000100		0.000548		0.068606		0.092207
408		0.838864		0.000115		0.000562		0.069211		0.091248
409		0.839197		0.000095		0.000504		0.069781		0.090423
410		0.840345		0.000101		0.000591		0.069943		0.089020
411		0.841186		0.000084		0.000542		0.070456		0.087732
412		0.841841		0.000085		0.000587		0.070101		0.087386
413		0.842531		0.000079		0.000586		0.070098		0.086706
414		0.843631		0.000066		0.000549		0.069946		0.085808
415		0.844630		0.000107		0.000618		0.069372		0.085273
416		0.845319		0.000069		0.000566		0.069169		0.084877
417		0.845471		0.000075		0.000622		0.069447		0.084385
418		0.845884		0.000097		0.000607		0.069072		0.084340
419		0.845992		0.000077		0.000568		0.068907		0.084456
420		0.846516		0.000077		0.000575		0.068306		0.084526
421		0.846371		0.000083		0.000563		0.068310		0.084673
422		0.846064		0.000086		0.000607		0.067867		0.085376
423		0.846528		0.000086		0.000555		0.067901		0.084930
424		0.846047		0.000092		0.000512		0.068160		0.085189
425		0.846123		0.000092		0.000519		0.068465		0.084801
426		0.846345		0.000106		0.000481		0.068526		0.084542
427		0.846601		0.000098		0.000504		0.068590		0.084207
428		0.847339		0.000098		0.000504		0.068470		0.083589
429		0.847471		0.000091		0.000489		0.068139		0.083810
430		0.847200		0.000088		0.000458		0.068620		0.083634
431		0.847146		0.000080		0.000447		0.068772		0.083555
432		0.847518		0.000093		0.000497		0.068682		0.083210
433		0.846287		0.000083		0.000506		0.068941		0.084183
434		0.846976		0.000087		0.000499		0.068917		0.083521
435		0.846537		0.000100		0.000505		0.069043		0.083815
436		0.845884		0.000105		0.000493		0.069552		0.083966
437		0.845670		0.000090		0.000488		0.069998		0.083754
438		0.845865		0.000090		0.000524		0.069768		0.083753
439		0.845387		0.000088		0.000558		0.070203		0.083764
440		0.846315		0.000080		0.000570		0.069574		0.083461
441		0.846409		0.000083		0.000612		0.069955		0.082941
442		0.847134		0.000086		0.000635		0.069374		0.082771
443		0.847459		0.000074		0.000603		0.068943		0.082921
444		0.847467		0.000084		0.000555		0.069392		0.082502
445		0.847495		0.000100		0.000596		0.069358		0.082451
446		0.847729		0.000086		0.000597		0.069302		0.082286
447		0.847611		0.000088		0.000575		0.069627		0.082099
448		0.847646		0.000099		0.000531		0.070180		0.081544
449		0.847222		0.000089		0.000517		0.070705		0.081467
450		0.847223		0.000081		0.000477		0.071495		0.080724
451		0.847124		0.000087		0.000443		0.071431		0.080915
452		0.846917		0.000074		0.000449		0.071506		0.081054
453		0.846647		0.000086		0.000480		0.071871		0.080916
454		0.846456		0.000084		0.000463		0.071515		0.081482
455		0.846462		0.000092		0.000491		0.071959		0.080996
456		0.845742		0.000081		0.000527		0.072803		0.080847
457		0.845476		0.000094		0.000510		0.072841		0.081079
458		0.844532		0.000078		0.000579		0.073322		0.081489
459		0.844388		0.000075		0.000584		0.072865		0.082088
460		0.843645		0.000083		0.000546		0.073375		0.082351
461		0.843112		0.000056		0.000580		0.073866		0.082386
462		0.843062		0.000067		0.000491		0.073688		0.082692
463		0.842914		0.000077		0.000515		0.073899		0.082595
464		0.843282		0.000077		0.000519		0.073734		0.082388
465		0.843404		0.000084		0.000521		0.074142		0.081849
466		0.843516		0.000082		0.000572		0.074374		0.081456
467		0.843697		0.000095		0.000505		0.074633		0.081070
468		0.843718		0.000086		0.000503		0.074942		0.080751
469		0.843835		0.000070		0.000487		0.075205		0.080403
470		0.844064		0.000079		0.000483		0.075040		0.080334
471		0.844363		0.000082		0.000451		0.075212		0.079892
472		0.844812		0.000075		0.000493		0.074630		0.079990
473		0.844564		0.000077		0.000503		0.074542		0.080314
474		0.844095		0.000068		0.000536		0.075004		0.080297
475		0.843768		0.000089		0.000554		0.075234		0.080355
476		0.843487		0.000077		0.000542		0.075280		0.080614
477		0.843041		0.000088		0.000532		0.076006		0.080333
478		0.843370		0.000083		0.000561		0.076231		0.079755
479		0.843415		0.000097		0.000537		0.076402		0.079549
480		0.843416		0.000083		0.000540		0.076345		0.079616
481		0.843754		0.000089		0.000494		0.076347		0.079316
482		0.843683		0.000088		0.000520		0.076345		0.079364
483		0.844420		0.000088		0.000499		0.076153		0.078840
484		0.843888		0.000109		0.000512		0.076917		0.078574
485		0.845176		0.000090		0.000515		0.076298		0.077921
486		0.845152		0.000089		0.000494		0.076476		0.077789
487		0.846896		0.000101		0.000523		0.075435		0.077045
488		0.846784		0.000092		0.000505		0.075873		0.076746
489		0.847651		0.000101		0.000502		0.074975		0.076771
490		0.847943		0.000084		0.000492		0.074619		0.076862
491		0.848149		0.000086		0.000466		0.074258		0.077041
492		0.848103		0.000102		0.000484		0.073970		0.077341
493		0.848052		0.000109		0.000528		0.074130		0.077181
494		0.848916		0.000095		0.000520		0.073383		0.077086
495		0.849198		0.000090		0.000505		0.073509		0.076698
496		0.848695		0.000090		0.000516		0.073657		0.077042
497		0.848732		0.000082		0.000464		0.073883		0.076839
498		0.848382		0.000098		0.000476		0.074345		0.076699
499		0.848438		0.000111		0.000537		0.074039		0.076875
500		0.849005		0.000111		0.000581		0.073731		0.076572
501		0.848621		0.000105		0.000593		0.073600		0.077081
502		0.849285		0.000089		0.000618		0.073282		0.076726
503		0.849139		0.000065		0.000655		0.073567		0.076574
504		0.849127		0.000081		0.000677		0.073339		0.076776
505		0.849025		0.000107		0.000641		0.073122		0.077105
506		0.848704		0.000086		0.000653		0.073443		0.077114
507		0.849305		0.000081		0.000653		0.072920		0.077041
508		0.849551		0.000081		0.000629		0.073162		0.076577
509		0.849402		0.000093		0.000637		0.073649		0.076219
510		0.849421		0.000097		0.000641		0.073340		0.076501
511		0.849529		0.000102		0.000717		0.072902		0.076750
512		0.848721		0.000074		0.000651		0.073244		0.077310
513		0.848899		0.000095		0.000589		0.073398		0.077019
514		0.848294		0.000081		0.000616		0.073976		0.077033
515		0.848979		0.000091		0.000628		0.073872		0.076430
516		0.848880		0.000090		0.000608		0.074034		0.076388
517		0.848725		0.000099		0.000610		0.073786		0.076780
518		0.848754		0.000101		0.000626		0.073955		0.076564
