Time 		Copied 	Extrap 		MSE 			MAE 			PSN
1		0	0		0.000000		0.000000		1.#INF00
2		0	2197		0.491958		0.027192		51.211525
3		0	2197		1.813216		0.056694		45.546307
4		13	2184		0.159111		0.011123		56.113800
5		7	2190		1.436955		0.045736		46.556374
6		15	2182		0.259091		0.011225		53.996284
7		15	2182		0.483420		0.017064		51.287556
8		19	2178		0.023475		0.001634		64.424751
9		19	2178		0.002209		0.000484		74.688110
10		18	2179		0.654078		0.026153		49.974510
11		33	2164		0.151380		0.009580		56.330128
12		34	2163		0.838675		0.023287		48.894867
13		35	2162		1.307347		0.033028		46.966896
14		33	2164		2.781525		0.056672		43.687973
15		29	2168		3.231661		0.068583		43.036545
16		34	2163		2.602636		0.053623		43.976669
17		30	2167		2.447717		0.060145		44.243195
18		47	2150		2.764272		0.058987		43.714996
19		50	2147		1.795441		0.067541		45.589096
20		59	2138		0.655113		0.030813		49.967648
21		65	2132		0.508062		0.021891		51.071632
22		59	2138		2.748509		0.090941		43.739830
23		61	2136		3.492714		0.086870		42.699173
24		77	2120		2.559861		0.073042		44.048637
25		81	2116		5.188628		0.112362		40.980278
26		85	2112		3.784522		0.095431		42.350693
27		87	2110		3.746277		0.076830		42.394806
28		86	2111		4.007444		0.092472		42.102127
29		94	2103		2.837950		0.090578		43.600754
30		100	2097		2.855855		0.091464		43.573441
31		106	2091		3.415273		0.106614		42.796551
32		107	2090		3.264020		0.100520		42.993275
33		116	2081		5.632541		0.131703		40.623760
34		113	2084		6.734612		0.143241		39.847675
35		113	2084		8.532873		0.168083		38.819851
36		117	2080		8.521058		0.196705		38.825871
37		124	2073		10.799722		0.221412		37.796677
38		132	2065		11.203663		0.241425		37.637203
39		136	2061		15.203958		0.265936		36.311237
40		134	2063		13.871874		0.261098		36.709450
41		142	2055		12.346472		0.280559		37.215378
42		146	2051		10.761264		0.237580		37.812172
43		139	2058		17.149782		0.363647		35.788216
44		168	2029		12.540633		0.279786		37.147610
45		171	2026		14.311491		0.329866		36.573952
46		166	2031		14.195580		0.316089		36.609272
47		161	2036		22.896065		0.469805		34.533195
48		167	2030		19.080761		0.391730		35.324848
49		173	2024		20.501047		0.465981		35.013042
50		179	2018		18.288778		0.414131		35.508957
51		182	2015		21.073055		0.470486		34.893528
52		190	2007		20.363840		0.434013		35.042206
53		191	2006		20.245787		0.484903		35.067455
54		200	1997		21.819368		0.487978		34.742382
55		194	2003		20.952841		0.475591		34.918373
56		198	1999		26.072521		0.556289		33.968971
57		204	1993		24.140055		0.519923		34.303421
58		197	2000		31.276951		0.648266		33.178562
59		208	1989		32.504688		0.629392		33.011345
60		213	1984		36.769310		0.696697		32.475948
61		226	1971		33.126469		0.633672		32.929054
62		221	1976		38.522762		0.733825		32.273628
63		216	1981		36.221718		0.706236		32.541115
64		233	1964		44.891327		0.810156		31.609180
65		226	1971		35.022419		0.721817		32.687344
66		246	1951		39.168430		0.729592		32.201443
67		246	1951		40.075699		0.831592		32.101994
68		242	1955		39.676910		0.802562		32.145424
69		262	1935		45.887985		0.899113		31.513813
70		254	1943		50.066051		0.968256		31.135370
71		259	1938		38.406467		0.773781		32.286762
72		279	1918		34.181580		0.777223		32.792885
73		257	1940		40.455082		0.893758		32.061073
