Time 		Copy 	Extrap 	MSE 			MAE 			PSN
1		0	0		0.000000		0.000000		1.#INF00
2		19	2178		0.000342		0.000248		82.788162
3		21	2176		0.000084		0.000084		88.868668
4		19	2178		0.000405		0.000380		82.059601
5		21	2176		0.000708		0.000370		79.631622
6		21	2176		0.000116		0.000100		87.500290
7		20	2177		0.000381		0.000225		82.318710
8		21	2176		0.000042		0.000033		91.878967
9		22	2175		0.000170		0.000105		85.818336
10		42	2155		0.000000		0.000000		1.#INF00
11		41	2156		0.000238		0.000109		84.374168
12		47	2150		0.000023		0.000017		94.431686
13		49	2148		0.000442		0.000208		81.674736
14		55	2142		0.000077		0.000055		89.290634
15		56	2141		0.000016		0.000016		96.192596
16		59	2138		0.000000		0.000000		1.#INF00
17		62	2135		0.000241		0.000084		84.317398
18		71	2126		0.006511		0.001127		69.994370
19		80	2117		0.000970		0.000580		78.261688
20		83	2114		0.000581		0.000325		80.487175
21		85	2112		0.000195		0.000127		85.223503
22		89	2108		0.000648		0.000258		80.012123
23		106	2091		0.000155		0.000092		86.236252
24		112	2085		0.002667		0.000523		73.870270
25		117	2080		0.000602		0.000220		80.337990
26		121	2076		0.001748		0.000617		75.704300
27		124	2073		0.006595		0.001405		69.938446
28		124	2073		0.001833		0.000648		75.499626
29		140	2057		0.000909		0.000328		78.543373
30		141	2056		0.009470		0.001342		68.367165
31		146	2051		0.009044		0.001697		68.567322
32		147	2050		0.008527		0.001798		68.823067
33		157	2040		0.004059		0.001309		72.046211
34		161	2036		0.008306		0.001900		68.936752
35		161	2036		0.030817		0.003464		63.242874
36		185	2012		0.004352		0.000877		71.744354
37		186	2011		0.030023		0.004436		63.356201
38		192	2005		0.037566		0.003113		62.382896
39		199	1998		0.008644		0.001522		68.763779
40		202	1995		0.007669		0.001422		69.283554
41		201	1996		0.140988		0.009066		56.639000
42		213	1984		0.028795		0.003483		63.537582
43		231	1966		0.033536		0.004517		62.875702
44		240	1957		0.030592		0.005230		63.274696
45		236	1961		0.093848		0.012208		58.406532
46		246	1951		0.109955		0.007117		57.718666
47		245	1952		0.059525		0.008416		60.383812
48		256	1941		0.090522		0.010906		58.563271
49		256	1941		0.263536		0.018083		53.922405
50		280	1917		0.015469		0.003031		66.236252
51		291	1906		0.073066		0.006447		59.493671
52		294	1903		0.403314		0.023642		52.074371
53		291	1906		0.488000		0.023438		51.246605
54		306	1891		0.012586		0.003092		67.131950
55		309	1888		0.189758		0.015580		55.348808
56		309	1888		0.741102		0.034980		49.432026
57		334	1863		0.477045		0.024605		51.345207
58		339	1858		0.123825		0.013822		57.202721
59		342	1855		2.006641		0.068609		45.106106
60		343	1854		1.068123		0.048030		47.844589
61		360	1837		0.423150		0.021675		51.865860
62		358	1839		1.471075		0.064363		46.454453
63		385	1812		2.839955		0.093602		43.597687
64		392	1805		0.758733		0.041223		49.329914
65		406	1791		0.833380		0.045730		48.922379
66		416	1781		1.739397		0.066219		45.726818
67		428	1769		2.185944		0.088291		44.734413
68		443	1754		1.041291		0.057163		47.955086
69		442	1755		0.711691		0.040250		49.607891
70		452	1745		1.592969		0.070600		46.108734
71		477	1720		0.570822		0.034056		50.565796
72		484	1713		2.695577		0.105980		43.824287
73		504	1693		1.093742		0.059661		47.741657
74		532	1665		1.085406		0.064469		47.774883
75		539	1658		1.312055		0.064577		46.951286
76		546	1651		1.471889		0.077758		46.452057
77		546	1651		1.675778		0.078656		45.888638
78		576	1621		3.968377		0.117752		42.144676
79		590	1607		8.100706		0.180384		39.045574
80		600	1597		12.637845		0.224548		37.114075
81		624	1573		21.388330		0.314341		34.829033
82		614	1583		32.340450		0.398905		33.033340
83		646	1551		51.066513		0.522558		31.049442
84		657	1540		62.030914		0.571409		30.204720
85		661	1536		65.351852		0.611906		29.978226
86		670	1527		72.472351		0.670158		29.529079
87		686	1511		81.444138		0.698019		29.022205
88		687	1510		79.223312		0.795297		29.142273
89		717	1480		68.587784		0.755480		29.768335
90		731	1466		67.477913		0.807894		29.839188
91		735	1462		82.753510		0.925595		28.952940
92		757	1440		101.462585		1.083983		28.067743
93		784	1413		124.108574		1.266139		27.192785
94		784	1413		143.904449		1.430289		26.550062
95		790	1407		159.306778		1.595877		26.108459
96		810	1387		180.029129		1.718867		25.577375
97		803	1394		195.291199		1.848473		25.223978
98		838	1359		202.286316		1.945439		25.071140
99		824	1373		214.189850		2.018905		24.822815
100		835	1362		229.094406		2.076769		24.530659
101		854	1343		229.663651		2.153648		24.519880
102		856	1341		214.740906		2.208136		24.811657
103		859	1338		208.462509		2.247672		24.940525
104		859	1338		202.535477		2.369617		25.065792
105		893	1304		195.631500		2.353648		25.216415
106		883	1314		187.264618		2.380319		25.406246
107		868	1329		191.338913		2.473364		25.312771
108		911	1286		199.612778		2.524117		25.128920
109		903	1294		208.558517		2.599909		24.938524
110		896	1301		224.854797		2.772716		24.611782
111		901	1296		224.270752		2.872558		24.623077
112		903	1294		203.829956		2.862830		25.038124
113		917	1280		190.800797		2.827722		25.325003
114		919	1278		196.576202		2.876245		25.195494
115		901	1296		206.390961		2.933864		24.983898
116		942	1255		226.529724		3.006508		24.579552
117		901	1296		237.649796		3.098342		24.371429
118		946	1251		249.464279		3.150822		24.160719
119		930	1267		264.922913		3.285694		23.899609
120		929	1268		247.085495		3.316331		24.202330
121		939	1258		240.529556		3.344023		24.319118
122		948	1249		234.007904		3.371233		24.438498
123		935	1262		217.723602		3.282395		24.751749
124		938	1259		206.772018		3.287859		24.975887
125		963	1234		197.081573		3.261159		25.184343
126		962	1235		189.400696		3.267023		25.356989
127		924	1273		207.185104		3.403038		24.967216
128		967	1230		233.247650		3.524061		24.452631
129		984	1213		242.137802		3.561727		24.290178
130		951	1246		246.672501		3.656333		24.209597
131		975	1222		242.448746		3.679106		24.284603
132		981	1216		234.277802		3.652762		24.433491
133		986	1211		245.038406		3.710117		24.238462
134		996	1201		253.939102		3.789630		24.083508
135		978	1219		253.554855		3.849039		24.090084
136		993	1204		237.819000		3.792983		24.368340
137		1033	1164		218.066544		3.666439		24.744913
138		994	1203		203.466721		3.579545		25.045870
139		1005	1192		198.935791		3.560370		25.143673
140		1023	1174		201.568069		3.586716		25.086586
141		1018	1179		214.038757		3.618092		24.825878
142		1024	1173		244.208481		3.730542		24.253197
